review_id,user_id,movie_id,rating,review_date,device_type,is_verified_watch,helpful_votes,total_votes,review_text,sentiment,sentiment_score
272,7829,668,4,2024-10-08,Laptop,1,1.0,4.0,Outstanding direction and screenplay.,positive,0.945
273,9028,953,5,2025-06-07,Mobile,1,2.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.858
274,5073,935,5,2024-01-18,Mobile,0,1.0,8.0,,positive,0.814
275,6404,325,5,2024-03-14,Smart TV,1,3.0,7.0,Outstanding direction and screenplay.,positive,0.999
276,6394,971,5,2024-07-03,Mobile,1,,,Amazing show! Couldn't stop watching.,positive,0.938
277,9915,50,4,2024-11-18,Mobile,1,2.0,5.0,Amazing show! Couldn't stop watching.,positive,0.766
278,2822,861,4,2025-01-09,Mobile,1,4.0,5.0,Perfect blend of drama and action.,positive,0.979
279,7554,362,4,2025-06-17,Smart TV,1,2.0,2.0,Incredible story telling. Kept me engaged throughout.,positive,0.841
280,4182,142,3,2025-06-19,Laptop,0,,,Average movie. Some good moments.,neutral,0.454
281,3948,697,3,2024-02-16,Laptop,1,4.0,5.0,Decent watch but forgettable.,neutral,0.479
282,2778,225,3,2025-01-26,Smart TV,1,0.0,3.0,It was okay. Nothing special.,neutral,0.536
283,1569,913,3,2024-07-28,Smart TV,0,3.0,3.0,It was okay. Nothing special.,neutral,
284,7002,571,5,2025-06-19,Tablet,1,5.0,7.0,Outstanding direction and screenplay.,positive,0.725
285,3397,984,5,2024-11-12,Tablet,0,2.0,11.0,Incredible story telling. Kept me engaged throughout.,positive,0.935
286,7706,568,4,2025-06-18,Smart TV,1,0.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.623
287,2661,764,3,2024-08-18,Laptop,0,,,Average movie. Some good moments.,neutral,0.542
288,5514,688,2,2024-09-07,Smart TV,1,2.0,11.0,Disappointing. Expected much more.,negative,0.1
289,172,622,5,2024-07-22,Tablet,1,5.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.639
290,5416,755,1,2025-03-16,Tablet,1,2.0,6.0,Not my cup of tea. Too violent.,negative,0.339
291,7923,278,4,2025-08-09,Smart TV,1,2.0,4.0,This series is a masterpiece!,positive,0.779
292,154,721,3,2025-02-15,Tablet,1,2.0,5.0,Mixed feelings about this one.,neutral,0.514
293,2846,37,5,2024-04-21,Tablet,1,3.0,7.0,,positive,0.979
294,7293,925,5,2024-10-19,Laptop,0,5.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,
295,8633,914,3,2024-09-27,Laptop,1,3.0,8.0,Has its moments but overall average.,neutral,0.408
296,3905,473,2,2025-01-16,Mobile,0,,,Disappointing. Expected much more.,negative,0.165
297,39,234,2,2025-11-01,Tablet,1,1.0,3.0,Not worth the time. Very predictable.,negative,0.311
298,867,292,4,2024-07-11,Mobile,1,3.0,5.0,Brilliant performance by the cast. Must watch!,positive,0.671
299,6665,223,3,2024-07-30,Mobile,0,,,It was okay. Nothing special.,neutral,0.519
300,8881,85,4,2025-07-24,Tablet,1,3.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.774
301,3288,987,3,2025-08-17,Laptop,1,1.0,8.0,Decent watch but forgettable.,neutral,0.56
302,2576,821,3,2024-05-29,Mobile,1,3.0,4.0,Mixed feelings about this one.,neutral,0.481
303,7292,121,2,2024-09-28,Mobile,1,4.0,4.0,Not my cup of tea. Too violent.,negative,0.09
304,9395,499,5,2025-01-28,Smart TV,1,1.0,6.0,Outstanding direction and screenplay.,positive,0.747
305,8386,261,3,2025-06-24,Laptop,0,5.0,5.0,It's fine for background watching.,neutral,0.543
306,561,826,2,2025-08-26,Smart TV,1,1.0,3.0,Slow paced and boring.,negative,0.155
307,3772,198,3,2025-12-24,Tablet,1,7.0,7.0,Average movie. Some good moments.,neutral,0.482
308,4006,680,5,2025-08-13,Smart TV,0,5.0,5.0,Outstanding direction and screenplay.,positive,0.777
309,5915,237,3,2025-05-24,Tablet,1,6.0,6.0,Not bad but not great either.,neutral,0.535
310,9275,726,2,2025-07-02,Tablet,1,2.0,7.0,,negative,0.015
311,3851,795,4,2024-01-10,Laptop,0,3.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,0.822
312,5770,761,5,2024-12-06,Tablet,0,5.0,5.0,Brilliant performance by the cast. Must watch!,positive,0.635
313,7893,532,2,2025-05-20,Mobile,0,6.0,6.0,Poor acting and weak plot.,negative,0.238
314,5917,886,4,2024-07-30,Laptop,1,,,Perfect blend of drama and action.,positive,
315,3994,686,4,2025-12-19,Laptop,1,3.0,7.0,Incredible story telling. Kept me engaged throughout.,positive,0.632
316,5777,122,5,2025-01-21,Mobile,1,3.0,3.0,Perfect blend of drama and action.,positive,0.724
317,8117,887,5,2024-02-29,Tablet,1,4.0,4.0,This series is a masterpiece!,positive,0.855
318,9149,119,4,2025-07-03,Smart TV,1,1.0,3.0,Brilliant performance by the cast. Must watch!,positive,0.872
319,3496,453,4,2024-10-28,Laptop,1,4.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.678
320,1410,355,5,2024-10-18,Mobile,1,3.0,3.0,Fantastic cinematography and plot twists.,positive,
321,1883,731,4,2024-11-27,Smart TV,1,6.0,6.0,Fantastic cinematography and plot twists.,positive,0.671
322,2091,925,3,2025-07-11,Mobile,1,2.0,3.0,Mixed feelings about this one.,neutral,0.566
323,2000,582,3,2024-09-29,Mobile,0,0.0,1.0,It was okay. Nothing special.,neutral,0.546
324,611,598,2,2025-12-31,Mobile,1,1.0,2.0,Confusing plot. Hard to follow.,negative,0.224
325,1575,128,4,2025-07-15,Smart TV,1,3.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.675
326,3080,213,5,2025-08-17,Mobile,1,4.0,4.0,Outstanding direction and screenplay.,positive,0.985
327,739,711,4,2025-06-20,Laptop,1,,,Brilliant performance by the cast. Must watch!,positive,0.963
328,3436,905,5,2025-10-19,Mobile,1,,,Perfect blend of drama and action.,positive,0.932
329,9586,554,1,2025-11-28,Laptop,1,2.0,8.0,Slow paced and boring.,negative,0.127
330,6855,773,4,2025-06-13,Tablet,1,5.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.731
331,5666,896,3,2024-08-05,Smart TV,1,,,Not bad but not great either.,neutral,0.5
332,4721,916,3,2025-09-25,Mobile,1,3.0,6.0,Has its moments but overall average.,neutral,
333,5165,658,5,2024-08-22,Mobile,1,0.0,5.0,Amazing show! Couldn't stop watching.,positive,0.656
334,923,128,4,2024-12-19,Tablet,1,,,One of the best series I've ever watched. Highly recommend!,positive,0.672
335,8098,799,5,2025-05-23,Laptop,1,2.0,5.0,Amazing show! Couldn't stop watching.,positive,0.992
336,6223,685,5,2024-12-11,Laptop,0,,,This movie exceeded my expectations.,positive,0.791
337,6580,833,2,2024-05-12,Mobile,0,4.0,4.0,Not my cup of tea. Too violent.,negative,0.154
338,7540,11,3,2025-08-21,Smart TV,1,3.0,7.0,Decent watch but forgettable.,neutral,0.573
339,1913,125,3,2024-07-09,Smart TV,1,5.0,5.0,Watchable but predictable.,neutral,0.545
340,3455,519,3,2024-06-14,Tablet,1,6.0,6.0,Mixed feelings about this one.,neutral,0.585
341,2317,478,3,2024-12-23,Smart TV,1,3.0,5.0,Okay for a one-time watch.,neutral,0.565
342,7405,906,4,2025-05-02,Smart TV,1,1.0,8.0,Brilliant performance by the cast. Must watch!,positive,0.85
343,9441,48,3,2025-09-09,Mobile,1,2.0,7.0,It's fine for background watching.,neutral,0.49
344,8151,821,4,2025-02-17,Smart TV,1,2.0,6.0,This series is a masterpiece!,positive,0.975
345,8328,898,2,2024-09-15,Tablet,1,0.0,3.0,Disappointing. Expected much more.,negative,0.161
346,5033,224,5,2024-05-15,Smart TV,1,7.0,7.0,Absolutely loved this movie. Great acting and storyline.,positive,0.733
347,7023,788,5,2025-10-10,Smart TV,1,8.0,11.0,Amazing show! Couldn't stop watching.,positive,0.653
348,8735,593,3,2025-10-18,Laptop,1,2.0,5.0,Mixed feelings about this one.,neutral,0.514
349,8842,222,3,2024-07-01,Smart TV,1,2.0,3.0,Has its moments but overall average.,neutral,0.549
350,2051,644,3,2025-07-06,Smart TV,1,3.0,3.0,Could have been better.,neutral,0.505
351,5340,88,1,2025-01-20,Smart TV,1,3.0,4.0,Poor acting and weak plot.,negative,0.002
352,2755,458,5,2025-12-16,Smart TV,1,6.0,6.0,Fantastic cinematography and plot twists.,positive,0.945
353,929,720,4,2024-10-09,Mobile,1,4.0,7.0,Incredible story telling. Kept me engaged throughout.,positive,0.609
354,1546,297,5,2024-10-18,Tablet,1,5.0,5.0,Fantastic cinematography and plot twists.,positive,0.707
355,2520,257,3,2024-01-07,Mobile,1,3.0,3.0,Decent watch but forgettable.,neutral,0.502
356,3889,659,4,2025-11-08,Laptop,1,,,Incredible story telling. Kept me engaged throughout.,positive,0.905
357,2578,289,1,2024-02-18,Smart TV,0,1.0,4.0,Overhyped. Didn't live up to expectations.,negative,0.182
358,3422,223,3,2024-04-16,Mobile,0,,,It's fine for background watching.,neutral,
359,3691,793,5,2024-06-28,Laptop,0,5.0,5.0,Brilliant performance by the cast. Must watch!,positive,0.81
360,3265,870,4,2025-05-19,Mobile,1,,,Amazing show! Couldn't stop watching.,positive,
361,8889,134,5,2024-04-24,Smart TV,1,3.0,3.0,Fantastic cinematography and plot twists.,positive,0.88
362,6532,413,4,2024-05-14,Smart TV,1,5.0,8.0,Incredible story telling. Kept me engaged throughout.,positive,0.675
363,6575,96,4,2025-06-09,Tablet,1,3.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.642
364,9981,141,2,2024-10-21,Laptop,0,1.0,3.0,Not worth the time. Very predictable.,negative,0.203
365,1144,202,4,2024-05-04,Mobile,1,3.0,6.0,This movie exceeded my expectations.,positive,0.666
366,9128,127,2,2024-03-06,Laptop,0,0.0,3.0,Not my cup of tea. Too violent.,negative,0.213
367,115,641,5,2025-10-28,Smart TV,1,2.0,4.0,Fantastic cinematography and plot twists.,positive,
368,5925,202,4,2024-12-16,Mobile,1,0.0,7.0,Amazing show! Couldn't stop watching.,positive,0.787
369,1523,602,5,2025-11-08,Tablet,0,4.0,4.0,This movie exceeded my expectations.,positive,0.611
370,9983,772,5,2025-07-16,Mobile,1,4.0,5.0,Fantastic cinematography and plot twists.,positive,0.866
371,4392,875,3,2025-03-08,Smart TV,1,4.0,5.0,Watchable but predictable.,neutral,0.495
372,1242,715,4,2024-08-20,Mobile,1,5.0,5.0,This movie exceeded my expectations.,positive,0.979
373,2636,987,4,2024-01-19,Laptop,1,2.0,4.0,This movie exceeded my expectations.,positive,0.725
374,6378,40,4,2024-08-05,Laptop,0,1.0,4.0,Brilliant performance by the cast. Must watch!,positive,0.685
375,8951,624,2,2024-02-19,Smart TV,1,3.0,3.0,Not my cup of tea. Too violent.,negative,0.337
376,8341,419,1,2025-09-28,Laptop,1,1.0,6.0,Confusing plot. Hard to follow.,negative,0.288
377,3711,426,3,2024-01-12,Laptop,1,,,Mixed feelings about this one.,neutral,0.487
378,1521,150,4,2025-12-20,Smart TV,1,,,This movie exceeded my expectations.,positive,0.615
379,3569,165,4,2024-04-02,Mobile,1,4.0,7.0,Fantastic cinematography and plot twists.,positive,0.865
380,3517,243,5,2025-08-01,Mobile,1,,,Absolutely loved this movie. Great acting and storyline.,positive,0.912
381,8359,755,3,2024-10-15,Tablet,0,,,Average movie. Some good moments.,neutral,0.414
382,8171,722,4,2024-03-24,Mobile,1,3.0,3.0,Absolutely loved this movie. Great acting and storyline.,positive,0.735
383,5994,957,4,2024-10-26,Laptop,1,3.0,6.0,Perfect blend of drama and action.,positive,0.826
384,1161,285,5,2025-10-10,Smart TV,0,4.0,8.0,,positive,0.77
385,288,625,4,2025-10-29,Tablet,0,2.0,5.0,This movie exceeded my expectations.,positive,0.898
386,4258,453,5,2024-09-08,Tablet,1,3.0,4.0,Perfect blend of drama and action.,positive,0.679
387,4083,919,5,2025-03-06,Mobile,1,5.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,0.676
388,4720,23,4,2025-11-24,Laptop,1,4.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.909
389,6521,682,3,2024-07-16,Tablet,1,0.0,5.0,Average movie. Some good moments.,neutral,
390,4211,149,4,2025-07-29,Smart TV,1,,,Fantastic cinematography and plot twists.,positive,0.694
391,6218,456,5,2025-01-20,Laptop,0,6.0,10.0,One of the best series I've ever watched. Highly recommend!,positive,0.731
392,3827,753,4,2025-12-06,Smart TV,0,4.0,9.0,One of the best series I've ever watched. Highly recommend!,positive,0.856
393,750,342,5,2025-09-30,Tablet,1,3.0,3.0,This movie exceeded my expectations.,positive,0.944
394,9260,259,3,2025-03-04,Mobile,1,,,Watchable but predictable.,neutral,0.445
395,8664,202,3,2024-11-02,Mobile,1,3.0,4.0,Average movie. Some good moments.,neutral,0.579
396,6597,675,4,2025-09-13,Tablet,0,5.0,5.0,,positive,0.747
397,1270,222,5,2024-03-12,Smart TV,1,1.0,3.0,Amazing show! Couldn't stop watching.,positive,0.982
398,3597,246,5,2025-10-10,Laptop,1,3.0,8.0,Perfect blend of drama and action.,positive,0.805
399,76,49,4,2025-10-03,Laptop,1,3.0,7.0,Absolutely loved this movie. Great acting and storyline.,positive,0.795
400,7344,878,5,2025-10-18,Tablet,1,4.0,8.0,Brilliant performance by the cast. Must watch!,positive,0.98
401,3377,129,3,2024-01-09,Smart TV,1,3.0,4.0,Has its moments but overall average.,neutral,0.403
402,3825,92,4,2025-11-27,Smart TV,1,,,This series is a masterpiece!,positive,0.909
403,387,988,5,2024-04-28,Mobile,1,5.0,5.0,Amazing show! Couldn't stop watching.,positive,0.689
404,1182,712,3,2025-06-25,Mobile,1,5.0,6.0,Mixed feelings about this one.,neutral,0.524
405,8785,896,3,2025-05-29,Mobile,1,4.0,5.0,Could have been better.,neutral,0.422
406,4284,117,5,2024-08-28,Smart TV,1,2.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,0.911
407,592,290,4,2024-02-12,Laptop,1,0.0,2.0,Perfect blend of drama and action.,positive,0.621
408,8384,320,5,2025-09-24,Tablet,1,6.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.991
409,7590,209,4,2025-04-15,Laptop,1,2.0,6.0,Outstanding direction and screenplay.,positive,0.654
410,1992,617,4,2024-07-13,Mobile,1,1.0,2.0,Brilliant performance by the cast. Must watch!,positive,0.72
411,8137,476,5,2025-03-02,Smart TV,1,4.0,7.0,Perfect blend of drama and action.,positive,0.849
412,8918,612,1,2025-02-12,Mobile,0,4.0,4.0,Overhyped. Didn't live up to expectations.,negative,0.369
413,3191,656,5,2024-06-06,Tablet,0,4.0,4.0,Amazing show! Couldn't stop watching.,positive,0.716
414,3134,801,5,2024-03-06,Smart TV,1,4.0,4.0,Outstanding direction and screenplay.,positive,0.76
415,5466,199,4,2024-02-23,Laptop,1,2.0,5.0,Amazing show! Couldn't stop watching.,positive,0.666
416,970,926,4,2025-08-16,Laptop,1,3.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,0.762
417,8045,969,3,2024-01-10,Smart TV,1,2.0,3.0,It was okay. Nothing special.,neutral,0.599
418,2439,518,4,2024-07-17,Mobile,1,3.0,4.0,One of the best series I've ever watched. Highly recommend!,positive,0.95
419,6902,654,1,2024-01-20,Mobile,1,,,Not my cup of tea. Too violent.,negative,0.212
420,5016,312,4,2024-11-17,Smart TV,1,1.0,2.0,This series is a masterpiece!,positive,0.973
421,8984,870,4,2024-06-04,Mobile,1,6.0,6.0,Amazing show! Couldn't stop watching.,positive,0.877
422,5246,818,2,2024-04-22,Laptop,1,2.0,5.0,Confusing plot. Hard to follow.,negative,0.056
423,1940,377,5,2024-05-05,Laptop,1,2.0,5.0,Fantastic cinematography and plot twists.,positive,0.837
424,2404,812,4,2024-10-21,Laptop,1,3.0,8.0,Brilliant performance by the cast. Must watch!,positive,0.906
425,3682,60,2,2025-08-16,Smart TV,0,3.0,6.0,Disappointing. Expected much more.,negative,0.171
426,3588,749,4,2025-10-17,Mobile,1,5.0,5.0,This series is a masterpiece!,positive,0.844
427,3357,621,5,2024-03-17,Laptop,1,2.0,3.0,Fantastic cinematography and plot twists.,positive,0.746
428,6239,969,4,2024-04-05,Smart TV,1,2.0,2.0,,positive,0.744
429,6477,123,4,2024-03-21,Smart TV,1,0.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.754
430,2081,612,4,2024-10-04,Tablet,1,3.0,6.0,Brilliant performance by the cast. Must watch!,positive,0.885
431,4733,58,3,2024-05-21,Smart TV,1,1.0,4.0,Not bad but not great either.,neutral,0.492
432,8806,80,4,2024-12-06,Laptop,1,5.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,0.795
433,7057,340,5,2024-03-25,Smart TV,0,3.0,5.0,This series is a masterpiece!,positive,0.63
434,2440,714,5,2024-08-27,Tablet,1,1.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,
435,1941,555,4,2025-02-19,Tablet,1,9.0,9.0,Fantastic cinematography and plot twists.,positive,0.919
436,2587,536,2,2025-07-17,Mobile,1,4.0,4.0,Terrible script and direction.,negative,0.374
437,8040,47,5,2024-02-23,Laptop,0,7.0,7.0,This movie exceeded my expectations.,positive,0.913
438,8939,248,3,2024-01-13,Tablet,0,1.0,5.0,,neutral,0.509
439,4102,696,4,2025-01-30,Tablet,1,6.0,6.0,This movie exceeded my expectations.,positive,0.676
440,3473,136,5,2024-10-26,Mobile,1,5.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,0.994
441,1352,282,3,2024-10-10,Mobile,1,1.0,5.0,Has its moments but overall average.,neutral,0.592
442,5881,302,3,2024-06-15,Smart TV,1,3.0,7.0,Could have been better.,neutral,0.428
443,6775,970,5,2025-07-18,Mobile,1,4.0,4.0,Absolutely loved this movie. Great acting and storyline.,positive,0.672
444,7905,94,4,2024-07-12,Mobile,0,3.0,4.0,Brilliant performance by the cast. Must watch!,positive,0.819
445,143,646,3,2025-01-31,Tablet,1,3.0,4.0,It was okay. Nothing special.,neutral,0.418
446,6625,15,2,2024-08-11,Tablet,1,4.0,9.0,"Boring storyline, couldn't finish watching.",negative,0.3
447,8395,928,5,2024-02-15,Tablet,1,4.0,4.0,This movie exceeded my expectations.,positive,0.821
448,8999,453,4,2024-08-22,Tablet,1,3.0,3.0,This movie exceeded my expectations.,positive,0.711
449,4597,312,4,2024-11-13,Smart TV,0,2.0,6.0,Fantastic cinematography and plot twists.,positive,0.742
450,1951,8,3,2025-04-14,Tablet,1,2.0,6.0,Okay for a one-time watch.,neutral,0.509
451,1979,752,5,2024-09-01,Smart TV,0,2.0,4.0,Outstanding direction and screenplay.,positive,0.665
452,9784,928,1,2024-03-22,Mobile,1,3.0,11.0,Disappointing. Expected much more.,negative,0.373
453,1960,115,5,2024-07-22,Mobile,1,3.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.952
454,7728,839,2,2025-12-24,Smart TV,1,5.0,7.0,Poor acting and weak plot.,negative,0.371
455,2184,334,4,2025-10-03,Smart TV,1,1.0,5.0,Amazing show! Couldn't stop watching.,positive,0.764
456,8724,145,3,2025-10-26,Tablet,0,1.0,2.0,Watchable but predictable.,neutral,0.528
457,3724,266,4,2024-05-19,Smart TV,1,2.0,5.0,Outstanding direction and screenplay.,positive,0.928
458,2764,448,3,2025-12-16,Smart TV,1,5.0,5.0,Okay for a one-time watch.,neutral,0.454
459,8382,86,5,2025-11-12,Smart TV,1,6.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.68
460,8611,633,5,2024-07-31,Smart TV,1,2.0,3.0,Perfect blend of drama and action.,positive,0.82
461,6504,676,5,2025-07-07,Laptop,1,3.0,3.0,,positive,0.956
462,4529,918,4,2025-06-25,Laptop,0,2.0,6.0,Outstanding direction and screenplay.,positive,0.611
463,3004,949,3,2024-07-01,Laptop,1,1.0,4.0,Okay for a one-time watch.,neutral,0.425
464,2717,17,5,2025-10-25,Smart TV,1,2.0,2.0,This series is a masterpiece!,positive,0.83
465,18,436,3,2025-12-06,Laptop,1,2.0,2.0,Watchable but predictable.,neutral,0.507
466,6986,599,5,2025-03-31,Mobile,1,2.0,2.0,Fantastic cinematography and plot twists.,positive,0.66
467,9302,485,2,2025-04-14,Smart TV,1,4.0,4.0,Waste of time. Poor character development.,negative,0.189
468,6785,749,4,2024-05-28,Tablet,1,,,Outstanding direction and screenplay.,positive,0.968
469,525,441,4,2024-07-28,Tablet,1,3.0,4.0,This series is a masterpiece!,positive,0.61
470,6997,162,5,2025-08-29,Mobile,1,0.0,3.0,This series is a masterpiece!,positive,0.845
471,6701,929,4,2025-09-11,Laptop,1,3.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.64
472,9145,75,5,2025-06-03,Laptop,1,4.0,5.0,Outstanding direction and screenplay.,positive,0.937
473,8904,245,3,2025-02-10,Laptop,1,6.0,6.0,Average movie. Some good moments.,neutral,
474,3583,105,2,2025-07-22,Tablet,1,3.0,5.0,,negative,0.355
475,5026,186,1,2025-11-01,Tablet,0,4.0,7.0,Waste of time. Poor character development.,negative,0.384
476,958,637,4,2024-06-01,Laptop,1,0.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.846
477,8193,136,4,2025-02-27,Mobile,1,,,Fantastic cinematography and plot twists.,positive,
478,1853,473,4,2024-07-23,Tablet,0,3.0,7.0,One of the best series I've ever watched. Highly recommend!,positive,
479,9338,108,3,2024-09-30,Mobile,1,5.0,11.0,,neutral,0.427
